SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
40203117506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,4,4,3,0,3,7,0,7,8,0,7,3,0,3,5,0,5,8,0,9,7,0,7,4,0,5,3,0,3,10,0,10,6,0,6,0,0,0,70,15,87
40203117507,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,3,0,4,9,0,7,5,0,6,7,5,12,9,0,9,6,4,12,23,0,20,11,0,11,7,0,7,8,0,8,15,0,20,4,0,4,0,0,0,99,17,121
40203117508,0,0,0,0,0,0,0,0,4,0,4,9,3,7,13,6,6,9,11,4,18,11,5,16,5,3,13,14,0,17,3,7,12,7,3,12,11,6,16,9,0,10,7,0,11,3,0,3,14,0,13,7,0,7,0,4,9,120,59,184
40203117509,3,4,7,0,0,0,0,0,3,0,3,3,0,7,12,0,7,6,11,11,23,9,5,17,13,12,23,10,5,20,9,0,6,12,0,14,17,3,22,16,0,16,12,0,12,0,0,7,8,0,8,5,0,9,4,0,4,131,65,192
40203117510,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,5,5,9,0,9,8,0,4,5,0,6,10,0,11,7,0,8,5,0,9,13,0,13,16,0,14,15,0,15,3,0,3,4,0,5,3,0,5,0,0,0,105,29,129
40203117511,0,6,6,0,0,0,0,4,4,0,13,13,4,12,17,0,8,9,7,3,14,13,3,13,12,9,19,9,6,16,10,3,11,5,0,11,25,4,29,19,0,17,18,0,18,11,0,11,18,0,18,3,0,3,0,0,0,147,73,229
40203117512,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,5,0,0,0,9,0,13,6,4,10,5,6,8,21,3,25,11,0,11,9,0,9,8,0,8,22,0,22,4,0,4,0,0,0,114,16,131
40203117513,0,0,0,0,0,0,6,3,4,0,0,0,7,10,8,0,4,4,8,5,6,3,4,13,3,7,12,7,4,8,8,9,14,4,4,3,25,3,28,12,0,12,21,0,20,11,0,11,8,0,7,7,4,13,0,0,0,103,61,165
40203117514,0,4,4,0,3,3,3,5,3,0,11,11,0,6,6,4,3,11,5,3,7,5,4,10,8,0,10,8,6,12,7,0,13,12,0,13,27,3,29,16,0,17,4,0,6,5,0,5,10,0,10,4,0,10,0,4,4,114,49,162
40203117515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
40203117516,3,0,3,0,0,0,0,6,6,0,0,0,0,0,0,0,3,5,4,0,7,3,4,10,0,0,0,4,3,9,6,0,7,6,0,8,15,7,18,5,0,5,12,0,12,9,0,9,17,0,17,5,0,5,0,0,0,96,21,117
40203117517,0,3,4,0,0,0,0,0,0,0,4,4,0,7,4,0,0,0,4,0,10,5,0,10,3,3,10,10,3,15,10,0,8,3,3,14,17,10,26,17,0,17,15,0,21,8,0,10,26,0,26,3,0,4,0,0,0,122,55,171
40203117518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,10,3,7,8,6,11,13,6,17,15,0,12,17,0,17,25,3,31,22,0,22,26,6,29,9,0,9,22,0,18,7,0,7,4,0,5,161,32,197
40203117519,5,0,7,0,0,0,0,6,8,0,14,17,0,16,15,3,5,7,10,3,12,12,8,24,16,9,25,15,3,19,10,3,15,7,7,15,30,4,35,17,0,17,10,0,10,12,0,12,12,0,13,7,3,16,7,0,7,173,89,259
40203117520,0,0,3,0,0,0,0,0,0,0,0,0,4,6,8,8,9,13,0,0,4,3,4,6,9,4,9,5,4,11,16,7,16,6,0,5,25,0,26,16,0,18,9,0,9,3,0,3,4,0,8,11,0,7,0,0,0,105,43,153
40203117521,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,6,3,4,0,0,4,0,6,5,0,4,4,0,4,7,3,6,7,0,12,8,0,8,14,0,15,0,0,0,21,0,19,4,0,4,0,0,0,75,16,95
40203117522,0,5,5,0,0,0,0,5,5,0,0,0,0,0,3,0,3,5,6,0,8,6,7,11,13,11,23,6,16,27,6,13,20,9,11,22,7,13,26,14,0,19,17,5,23,4,0,4,18,0,16,6,0,8,3,0,3,130,94,222
40203117523,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,4,5,5,5,7,3,0,3,8,3,7,8,4,7,0,0,5,3,0,5,15,0,18,7,0,7,4,0,4,0,0,0,6,0,6,0,0,4,0,0,0,62,33,91
40203117524,0,0,0,0,0,0,0,0,0,0,9,9,5,3,8,0,4,4,4,0,4,6,5,7,6,6,6,10,3,8,3,3,9,12,7,19,15,6,23,15,0,17,7,0,7,9,0,9,10,0,9,7,0,7,0,0,0,105,43,144
40203117525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,4,6,4,7,10,6,9,10,10,0,11,7,10,18,7,5,12,19,4,19,17,4,18,8,0,8,11,0,11,36,0,32,3,4,6,0,0,0,133,52,183
40203117526,0,0,3,0,0,0,0,6,7,0,3,7,4,0,4,0,5,8,4,4,4,7,3,11,8,11,16,11,10,21,13,13,17,9,5,13,21,9,31,20,0,20,10,0,11,9,0,9,22,5,27,9,0,9,0,0,0,149,69,217
40203117527,0,6,6,0,5,5,0,7,6,4,20,23,7,26,35,3,22,21,11,5,19,9,0,15,7,7,13,15,0,21,19,4,20,9,0,14,31,0,34,10,0,10,3,0,3,4,0,4,4,3,8,7,3,9,0,5,7,160,115,277
40203117528,3,4,4,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,0,0,5,9,0,8,4,14,15,8,5,18,7,9,12,12,5,11,22,14,32,25,0,25,20,0,25,12,0,12,32,3,33,11,3,13,0,0,0,178,57,236
40203117529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40203117530,0,4,5,0,6,4,0,0,0,0,8,8,3,20,29,0,18,20,20,8,25,21,5,29,11,15,25,16,7,20,3,10,11,10,9,23,12,7,20,4,0,10,13,0,13,5,0,5,14,0,14,8,3,10,0,0,0,154,120,271
40203117531,0,3,4,0,0,0,0,0,0,0,4,8,0,7,12,0,3,6,12,7,23,10,3,15,14,6,20,7,0,10,14,4,22,8,0,8,16,8,26,15,0,15,3,0,5,0,0,0,6,0,7,6,0,10,0,0,0,129,58,187
40203117532,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,6,0,0,4,3,0,5,0,9,7,9,0,14,10,0,9,0,0,4,11,19,28,11,4,15,11,0,8,8,0,6,15,0,17,4,0,5,0,0,0,85,47,126
40203117533,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,5,0,8,5,0,6,8,0,6,9,0,9,6,0,8,17,3,19,10,0,10,9,0,9,8,0,8,22,0,25,7,0,7,0,0,0,100,15,114
40203117534,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,7,4,12,4,4,5,4,9,10,11,10,19,0,3,11,11,3,18,9,0,13,9,7,11,0,0,0,7,0,4,0,0,3,0,0,0,79,50,129
40203117535,0,5,5,0,0,0,0,0,0,0,4,5,0,5,4,0,3,7,5,0,6,8,5,15,0,8,5,0,13,13,4,3,10,7,4,6,15,9,28,16,0,18,14,0,17,4,0,4,17,0,19,4,3,8,0,3,3,111,58,164
40203117536,0,5,5,0,0,0,0,3,3,0,3,3,0,16,19,5,7,10,6,7,10,3,7,9,14,0,12,11,3,13,4,5,11,9,0,10,14,0,14,7,0,11,8,0,8,3,0,3,17,0,17,9,0,13,0,5,5,115,63,178
40203117537,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,5,0,6,0,4,6,4,3,9,0,13,14,11,8,20,5,12,18,14,8,18,29,5,41,23,4,26,14,4,20,4,0,0,3,0,3,0,0,0,0,0,0,114,78,191
40203117538,0,6,6,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0,0,5,5,3,5,7,0,6,8,0,7,11,4,4,10,4,4,12,17,7,20,10,0,10,17,0,17,3,0,6,6,0,6,0,0,0,0,0,0,74,56,127
40203117539,0,0,0,0,0,3,0,0,0,0,6,6,0,12,18,0,3,3,9,4,16,9,8,11,18,0,18,11,4,18,19,0,17,11,0,8,9,5,15,15,0,15,11,0,9,10,0,10,3,0,3,4,0,4,3,3,0,131,57,188
40203117540,5,5,7,0,4,4,0,3,3,0,0,0,0,8,4,0,0,4,4,3,8,5,3,8,3,4,7,9,6,17,10,4,11,11,0,16,19,4,21,16,0,18,12,0,12,0,0,0,7,3,9,8,0,8,3,0,3,120,47,167
40203117541,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,7,6,4,0,4,6,5,12,6,4,9,3,0,5,3,0,3,0,0,0,18,0,18,18,0,18,7,0,7,11,0,11,9,0,9,7,0,7,0,0,0,102,22,129
40203117601,0,0,0,0,0,0,0,0,0,4,7,9,0,9,8,0,8,3,5,6,7,12,11,18,11,0,10,19,4,26,16,0,17,9,0,9,25,0,25,19,0,19,10,4,11,10,0,10,13,0,13,13,0,11,0,0,3,158,47,208
40203117602,4,3,8,0,0,0,5,8,8,0,23,22,5,34,34,0,16,17,16,6,17,19,13,26,8,0,14,21,0,17,8,3,11,12,0,8,17,0,17,13,0,13,11,0,11,3,0,3,4,0,7,14,0,14,0,11,11,151,113,263
40203117603,0,3,3,0,0,0,0,0,0,0,9,9,6,9,18,3,4,5,21,5,26,6,4,15,10,4,16,6,0,10,13,5,18,16,3,15,24,5,26,11,0,12,7,0,7,5,0,5,6,0,6,7,4,7,0,0,0,148,55,200
40203117604,0,0,0,0,0,0,0,0,0,0,0,5,0,12,10,3,3,7,11,6,14,18,6,19,17,6,21,23,4,20,19,5,17,8,0,8,19,3,20,14,0,14,10,0,10,9,0,9,10,0,10,16,0,16,0,0,0,167,43,206
40203117605,0,0,0,0,0,0,0,0,0,0,0,3,3,14,11,7,6,5,11,3,11,8,0,13,12,8,19,12,0,13,8,3,10,11,4,13,24,3,27,15,4,12,13,0,13,3,0,3,6,0,5,8,4,7,0,0,0,138,49,183
40203117606,6,0,0,4,0,4,0,0,0,0,0,4,5,9,5,3,3,9,15,3,20,8,5,16,16,0,18,9,0,16,15,0,17,10,3,12,24,3,28,12,6,17,4,0,4,5,0,6,8,0,8,19,0,19,0,0,0,159,40,197
40203117607,0,0,0,0,0,0,0,5,5,0,3,6,0,11,9,4,3,7,9,0,9,13,9,16,17,3,16,11,4,14,20,5,26,9,0,12,28,6,34,18,0,18,8,3,16,11,0,11,7,0,7,4,0,4,0,5,0,164,48,216
40203117608,0,3,3,0,0,0,0,3,3,0,0,0,0,12,15,0,6,5,10,4,17,12,0,13,9,4,7,13,0,16,5,3,11,6,0,6,13,0,13,14,0,14,0,0,3,0,0,0,5,0,5,6,0,6,0,5,5,102,41,141
40203117609,3,0,3,0,0,0,0,3,3,0,5,5,0,3,3,0,5,5,3,0,7,7,10,15,9,4,12,10,5,18,8,4,14,7,5,10,10,0,16,6,0,6,7,0,7,7,0,7,4,0,5,5,0,6,0,0,0,96,43,139
40203117610,0,0,0,0,0,0,4,7,3,0,8,9,0,4,5,0,4,3,4,0,3,3,0,5,4,3,7,10,0,11,5,6,6,3,3,9,8,0,10,13,0,13,9,6,11,5,0,5,5,0,5,5,0,8,0,3,3,82,46,125
40203117611,0,0,4,0,0,0,0,4,4,0,4,5,3,13,14,0,0,0,9,0,9,7,5,12,6,4,8,9,5,14,3,3,3,11,0,15,18,6,25,9,0,9,7,0,7,0,0,0,13,0,13,8,0,8,0,0,0,109,47,161
40203117612,0,0,0,0,0,0,0,0,0,0,5,6,0,16,17,4,13,17,15,4,19,16,5,16,21,9,29,10,5,17,9,4,14,7,0,12,21,6,24,19,0,14,7,0,7,10,0,10,6,0,6,8,0,10,0,0,0,149,68,221
40203117613,0,4,4,0,0,0,0,0,0,0,3,3,0,8,8,0,0,0,14,0,16,13,3,16,8,3,15,14,3,15,13,0,14,9,0,8,5,3,10,13,0,13,8,0,8,7,0,7,3,0,0,4,0,4,0,0,0,112,35,147
40203117614,6,0,6,0,0,0,0,0,0,0,3,3,0,7,6,0,0,0,4,0,4,3,0,3,3,3,12,4,0,4,6,0,5,3,0,3,11,0,11,4,0,4,8,0,8,0,0,0,3,0,7,5,0,5,0,0,0,55,20,75
40203117615,0,0,0,0,0,0,0,0,0,0,7,7,0,14,14,0,4,9,4,6,16,7,3,12,4,0,5,13,5,21,9,3,13,13,3,18,25,0,26,16,0,20,5,0,6,3,0,8,11,0,8,6,0,9,0,0,0,115,60,183
40203117616,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,3,7,0,0,0,8,0,3,9,0,7,8,0,9,5,0,8,14,0,16,10,0,10,6,0,9,3,0,3,0,0,0,0,0,0,0,0,0,69,14,88
40203117617,0,0,0,0,0,0,0,0,0,0,4,4,4,6,3,5,3,7,10,0,12,11,0,11,10,5,14,8,0,9,9,6,12,10,0,10,22,4,23,7,0,7,5,0,9,3,0,3,12,0,12,4,0,8,4,0,3,130,32,159
40203117618,0,0,0,0,0,0,0,6,6,0,0,0,0,4,4,0,0,4,6,3,10,7,4,9,6,4,10,15,4,17,10,5,16,5,0,5,10,0,10,11,0,15,10,0,15,0,0,0,0,0,0,5,0,6,0,0,0,95,30,130
40203117619,0,0,0,0,0,0,0,0,0,3,0,5,3,3,6,0,0,3,0,3,5,4,0,9,8,3,7,16,5,16,3,0,3,4,0,4,10,3,10,10,0,10,5,0,3,5,0,5,3,0,9,0,0,0,0,0,0,75,30,98
40203117620,0,5,5,0,0,0,0,0,5,0,5,5,6,4,8,0,5,5,9,0,12,0,0,5,10,4,16,9,0,14,3,4,9,6,0,11,14,0,14,14,0,14,5,0,6,3,0,3,9,0,3,9,0,7,0,0,0,94,35,133
40203117621,5,0,5,0,0,0,0,0,0,0,0,0,0,7,10,0,4,4,9,6,21,9,3,9,7,9,15,7,3,14,6,0,6,12,0,13,16,0,17,12,0,10,16,0,16,5,0,5,9,0,9,0,0,0,0,4,4,115,36,149
40203117622,0,0,0,0,0,0,0,0,5,0,0,3,4,8,11,8,3,12,8,6,7,13,4,18,5,3,10,12,9,22,9,3,11,10,0,17,37,4,36,18,0,15,6,0,6,0,0,0,5,3,8,8,0,7,0,3,0,144,55,200
40203117623,0,4,4,0,0,0,0,4,7,0,3,4,7,9,12,3,5,5,0,0,6,3,4,8,4,0,3,3,0,6,8,0,8,4,0,6,11,0,16,13,0,13,5,0,5,4,0,4,11,0,11,4,0,6,0,0,0,78,35,118
40203117624,0,4,3,0,0,0,0,0,0,0,0,0,0,6,8,3,3,10,3,0,5,10,4,12,6,15,16,13,5,18,8,0,10,13,4,15,21,4,22,4,0,6,17,0,17,5,0,5,4,0,4,7,0,7,0,0,0,115,52,168
40204103901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40204104001,0,0,0,0,0,0,0,0,3,0,5,4,0,12,12,0,4,3,3,4,13,14,7,25,11,0,14,16,4,20,13,0,14,3,0,8,18,0,18,12,0,12,8,0,8,5,0,5,0,0,4,5,0,8,0,0,0,116,48,161
40204104002,0,5,6,0,5,5,0,0,4,0,4,4,0,17,21,4,3,6,11,3,14,10,10,15,18,12,27,16,5,24,14,3,14,11,5,14,29,4,32,3,0,3,15,0,12,5,0,5,4,0,4,9,0,6,0,0,3,149,77,225
40204104003,0,0,3,0,0,0,0,0,0,0,4,4,4,8,15,4,4,5,13,10,13,10,3,19,15,3,18,10,3,18,6,4,11,7,4,12,21,4,22,10,0,10,6,0,6,0,0,0,0,0,0,3,0,8,0,0,3,108,52,166
40204104004,0,5,5,0,0,0,0,0,0,0,4,4,0,12,12,0,9,9,8,0,11,10,11,21,7,9,14,18,3,19,11,7,9,5,6,8,13,0,13,6,0,6,0,0,0,5,0,5,4,0,4,3,0,4,0,0,3,101,54,152
40204104005,0,3,7,0,0,0,0,0,6,8,8,12,6,27,30,7,6,11,16,0,15,14,7,21,15,6,29,18,3,24,9,4,11,14,4,15,31,0,33,9,0,9,6,0,8,3,0,3,0,0,0,8,0,12,0,5,3,162,79,244
40204104006,4,5,0,0,0,0,0,3,3,0,3,3,3,16,20,4,0,6,14,0,11,18,7,25,12,10,14,15,6,16,10,5,16,12,0,12,25,0,22,14,0,14,9,0,9,7,0,7,0,0,0,12,0,12,0,0,0,161,53,219
40204104007,0,6,6,0,0,0,0,3,4,0,4,4,0,6,6,3,0,0,8,3,13,0,5,7,3,5,8,3,3,8,0,3,6,7,0,7,12,0,17,3,0,9,10,0,10,0,0,0,6,0,6,10,0,10,0,3,4,72,51,125
40204104008,0,6,6,0,0,0,0,0,0,0,4,5,0,17,17,3,6,4,9,0,12,4,4,8,10,7,16,5,0,9,6,4,7,10,3,11,9,5,11,10,0,10,0,0,0,4,0,4,4,0,7,4,3,3,0,0,0,81,52,139
40204104009,0,0,0,0,0,0,0,3,3,0,0,0,0,6,8,0,6,9,4,0,9,13,0,14,5,6,4,9,0,9,3,0,3,8,6,6,16,4,15,10,0,12,4,0,4,0,0,0,4,0,4,6,0,6,0,0,5,83,28,110
40204104010,0,0,0,0,0,0,0,4,4,0,5,5,4,8,7,0,0,3,3,0,3,7,3,10,8,0,8,3,3,12,0,0,0,9,0,9,10,0,10,12,0,12,0,0,7,0,0,0,5,0,5,5,0,5,0,0,0,69,29,96
40204104011,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,3,10,9,0,11,11,6,11,8,0,11,4,3,11,13,7,16,9,0,14,47,5,47,20,0,20,15,0,20,17,0,17,20,0,20,8,0,8,0,0,0,182,28,213
40204104012,0,0,0,0,0,0,0,0,0,0,6,6,4,15,21,0,9,9,13,5,17,9,6,12,5,5,13,13,0,13,4,0,4,5,0,5,7,0,10,9,0,9,7,0,9,5,0,5,15,0,15,3,0,3,3,3,8,96,56,154
40204104013,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,9,3,0,3,3,0,4,8,3,9,5,0,5,14,0,14,7,4,11,21,4,21,13,0,13,8,0,8,5,0,5,20,0,20,5,0,5,0,0,0,128,21,145
40204104014,0,0,0,0,0,0,0,7,7,0,3,3,0,47,49,0,25,23,11,8,19,10,7,14,9,0,7,7,0,7,0,0,4,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,9,0,9,7,0,7,5,3,3,67,104,171
40204104015,3,0,3,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,8,4,13,5,0,5,8,3,12,3,0,3,9,0,7,4,0,7,18,0,15,7,0,7,6,0,6,7,0,7,11,0,11,4,0,4,0,0,0,97,15,113
40204104016,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9,0,9,3,0,7,4,0,7,7,3,9,4,0,6,5,0,7,19,4,19,19,0,19,4,0,4,5,0,5,12,0,16,0,0,0,0,3,3,102,18,119
40204104017,0,0,0,0,3,3,0,0,0,0,3,3,3,6,12,0,0,0,4,5,9,12,7,14,10,7,14,13,0,13,9,6,16,4,3,9,20,5,20,21,0,21,12,0,12,11,3,14,23,0,21,7,0,7,0,0,0,166,34,201
40204104018,5,0,0,0,0,0,0,4,4,0,4,4,5,15,18,0,3,5,17,4,23,10,11,22,15,3,21,20,6,28,12,5,13,12,4,16,26,0,25,20,0,17,3,0,3,0,0,0,7,0,7,4,0,10,0,6,6,163,74,238
40204104019,0,0,0,0,0,0,0,0,0,0,4,4,0,14,14,5,8,8,7,0,15,7,3,9,17,9,25,15,6,16,12,6,19,6,0,6,15,4,15,10,0,15,9,0,9,5,0,0,4,3,10,3,0,3,0,0,7,123,52,176
40204104020,3,0,5,0,0,0,0,0,0,0,3,3,0,7,11,3,5,3,7,0,11,11,10,12,6,0,6,8,8,9,10,0,7,3,0,7,11,5,15,0,0,0,7,0,7,0,0,0,3,0,3,8,0,12,3,0,3,86,39,126
40204104021,0,0,3,0,0,0,0,0,0,0,4,7,3,14,17,3,0,3,14,4,14,8,4,11,6,7,12,4,6,11,3,5,10,11,0,12,18,0,22,11,0,11,9,0,9,0,0,0,5,0,5,0,0,0,0,0,0,102,48,145
40204104022,0,6,6,0,0,0,0,4,5,0,8,13,5,16,19,8,12,21,11,11,19,8,7,13,18,9,25,14,8,19,14,5,17,8,4,7,18,4,21,13,0,13,6,0,6,5,0,5,0,0,0,11,0,11,0,0,0,135,87,225
40204104023,0,0,0,0,0,0,0,0,0,0,3,0,6,3,10,3,4,7,17,7,20,7,7,11,17,0,21,16,7,18,9,0,12,3,5,12,14,3,16,13,0,13,13,0,13,9,0,9,6,0,6,10,0,10,0,0,0,133,37,171
40204104024,0,4,8,0,0,5,0,3,3,0,0,0,5,17,15,6,9,10,15,9,28,13,0,15,6,0,10,10,6,16,14,4,17,15,3,17,17,0,19,9,0,9,13,3,14,9,0,5,5,0,5,11,0,10,0,8,7,139,62,206
40204104025,8,0,7,0,0,0,0,3,6,0,6,9,0,21,19,0,0,0,7,0,7,19,8,18,14,16,27,13,3,16,6,0,11,12,0,18,24,0,25,17,0,25,10,0,10,3,0,3,10,0,10,7,0,7,0,0,0,150,61,210
40204104026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,3,14,0,0,5,6,4,6,5,5,9,13,0,11,11,0,9,25,4,31,15,0,15,9,0,9,0,0,0,7,0,7,8,0,7,0,0,0,121,22,141
40204104027,5,0,4,0,0,0,0,0,0,0,3,3,3,3,7,4,7,8,8,6,15,14,5,20,11,12,23,12,0,12,13,3,20,14,3,18,26,4,28,9,0,7,3,0,4,3,0,3,3,0,3,8,0,12,5,0,5,138,48,188
40204104028,3,5,6,0,0,0,0,0,5,3,3,4,0,11,13,4,5,3,14,5,18,11,8,14,11,0,11,10,0,9,8,4,6,12,0,12,12,0,20,8,0,12,10,0,10,4,0,4,4,0,4,5,0,10,3,0,4,110,44,157
40204104029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40204104030,0,0,0,0,0,0,0,0,0,0,4,5,3,16,18,7,3,15,9,0,15,8,3,9,12,3,19,12,3,20,14,0,14,11,0,6,15,0,15,8,0,8,9,0,9,0,0,0,3,0,3,7,0,7,0,0,0,118,45,161
40204104031,0,0,4,0,3,3,3,4,3,0,13,13,0,37,35,0,18,18,12,5,17,12,10,26,7,8,14,8,7,16,6,8,8,4,4,10,12,8,14,5,0,5,7,0,7,0,0,0,3,0,3,3,0,3,3,5,9,88,122,207
40204104032,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,6,5,0,8,4,4,10,0,3,9,12,3,11,3,0,6,3,0,5,14,3,14,9,0,9,6,0,6,0,0,0,4,0,4,7,0,7,0,4,4,69,30,102
40204104033,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,4,4,8,0,7,10,10,19,6,10,18,7,3,7,11,0,12,4,0,10,19,0,19,6,0,6,5,0,5,4,0,4,3,0,3,4,0,4,4,0,5,106,43,143
40204104034,0,7,7,0,0,0,0,0,0,0,0,3,4,8,11,3,3,6,6,3,10,7,6,8,12,0,15,10,0,15,13,3,14,9,0,8,25,6,28,7,0,7,11,0,11,4,0,4,5,0,5,4,0,4,0,3,0,120,29,155
40204104035,0,0,3,0,0,0,0,5,4,0,9,7,4,12,16,6,11,14,7,0,10,10,13,20,8,8,19,15,4,16,10,3,10,4,0,6,12,4,17,7,0,7,3,0,7,0,0,0,6,0,6,4,0,4,0,0,0,96,70,167
40204104036,0,0,0,0,0,0,0,0,0,0,9,8,0,3,3,4,9,12,3,4,3,6,5,10,5,6,9,6,0,3,8,4,13,9,0,9,11,0,11,9,0,9,5,0,5,0,0,0,3,0,3,9,0,9,5,0,5,73,32,109
40204104037,0,4,4,0,0,0,0,0,5,3,0,5,0,12,10,4,7,10,13,0,12,14,5,18,12,8,19,9,3,5,11,0,13,9,0,9,12,3,13,9,0,9,4,0,4,4,0,3,3,4,8,3,0,3,0,0,0,109,44,156
40204104101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,7,9,5,12,9,5,16,11,3,16,10,0,10,9,5,15,9,0,9,19,0,22,4,0,3,8,0,8,0,0,0,5,0,5,0,5,3,0,0,3,99,34,134
40204104102,5,0,5,0,0,0,0,0,0,0,7,8,0,8,11,4,3,10,15,0,16,12,10,18,11,4,16,15,3,22,10,6,10,16,0,17,19,5,22,9,0,14,5,0,4,4,0,4,0,0,3,11,0,10,0,0,0,142,58,197
40204104103,0,0,0,0,0,0,0,0,0,0,3,3,0,10,11,4,3,9,7,0,7,19,4,23,9,9,14,11,7,15,9,0,9,4,0,4,21,4,23,23,0,24,8,0,6,0,0,0,6,0,6,9,0,11,4,0,4,135,45,175
40204104104,0,3,5,0,0,0,0,0,0,3,0,8,5,9,19,3,8,9,13,7,19,14,7,21,13,3,15,18,4,26,8,0,10,14,0,14,33,4,37,20,3,25,3,0,3,9,0,9,11,0,11,10,0,10,0,0,0,175,59,238
40204104105,0,0,0,0,0,0,0,0,0,0,5,5,3,15,20,0,3,3,10,0,5,10,3,10,10,4,17,19,3,19,17,4,21,9,0,8,17,0,17,11,0,11,11,0,11,0,0,0,8,0,3,11,0,12,3,4,6,131,47,181
40204104106,0,0,0,0,0,0,0,5,7,0,4,4,7,11,13,3,9,9,15,8,20,7,3,14,16,5,18,14,14,31,7,3,15,14,4,12,33,4,30,21,5,21,8,0,8,3,0,3,9,0,9,9,0,8,0,0,0,166,69,235
